42,Detector1,0.581955,61.7523,10.466,563.66,9.5,3217.51
42,Detector2,8.918,205.355,42.8624,529.406,199.5,3216.27
42,Detector2,8.96619,205.836,42.9865,529.41,200.254,3214.76
24,Detector1,0.585908,62.0597,10.47,563.85,9.5,3217.47
24,Detector2,8.87339,204.585,42.8248,528.572,199.5,3216.35
12,Detector1,0.584287,61.9134,10.4706,563.92,9.5,3217.46
12,Detector2,8.82522,203.891,42.8319,528.795,199.5,3216.26
30,Detector1,0.584511,61.9244,10.4719,564.085,9.5,3217.43
30,Detector2,8.93065,205.718,42.8276,528.624,199.5,3216.26
90,Detector1,0.584463,62.0123,10.4662,563.679,9.5,3217.5
90,Detector2,8.90489,204.975,42.8485,529.19,199.5,3216.24
90,Detector2,8.90535,205.266,42.8497,529.06,199.507,3216.06
78,Detector1,0.586994,62.2144,10.4706,563.989,9.5,3217.44
78,Detector1,0.60289,64.5013,10.6104,563.854,10.2998,3216.03
78,Detector2,8.97859,206.116,42.8047,528.114,199.5,3215.25
78,Detector2,9.02757,206.549,42.93,526.984,200.263,3213.89
18,Detector1,0.585458,61.8969,10.4703,563.98,9.5,3217.46
18,Detector1,0.596367,63.0722,10.5693,564.367,10.0646,3216.71
18,Detector2,8.86897,204.402,42.8789,529.748,199.5,3216.17
54,Detector1,0.58606,62.1565,10.4706,563.811,9.5,3217.47
54,Detector2,8.89893,204.788,42.787,528.126,199.5,3216.38
54,Detector2,8.95152,181.722,42.9225,507.739,200.325,3220.07
54,Detector2,8.95152,24.1162,42.9225,21.9805,200.325,-4.92501
72,Detector1,0.58753,62.2052,10.4696,563.826,9.5,3217.47
72,Detector1,0.591296,62.6989,10.5036,563.855,9.6945,3217.02
72,Detector2,8.94329,205.582,42.823,528.551,199.5,3216.07
72,Detector2,8.97374,206.268,42.9012,527.439,199.976,3215.46
6,Detector1,0.586273,62.0675,10.4705,563.824,9.5,3217.48
6,Detector1,0.592732,62.0512,10.529,564.037,9.83394,3216.82
6,Detector2,8.88081,204.605,42.8664,529.398,199.5,3216.03
60,Detector1,0.586497,62.2075,10.4697,563.922,9.5,3217.46
60,Detector2,8.84813,204.065,42.796,528.33,199.5,3216.46
36,Detector1,0.58694,62.1242,10.4691,563.735,9.5,3217.49
36,Detector2,8.92484,205.485,42.7776,528.048,199.5,3216.57
EventID,Detector,X,PX,Y,PY,Z,PZ
0,Detector1,0.585398,62.0228,10.4684,563.738,9.5,3217.49
0,Detector2,8.82782,203.829,42.7657,528.037,199.5,3216.42
79,Detector1,0.585653,62.0306,10.4689,563.97,9.5,3217.45
79,Detector2,8.93747,205.891,42.9544,530.822,199.5,3215.98
79,Detector2,8.99764,206.61,43.1093,530.206,200.439,3214.57
91,Detector1,0.581551,61.4637,10.4691,563.898,9.5,3217.47
91,Detector2,8.90293,205.063,42.8641,529.514,199.5,3216.28
91,Detector2,8.93237,204.748,42.9401,529.416,199.961,3215.44
13,Detector1,0.586743,62.1595,10.471,563.993,9.5,3217.44
13,Detector2,8.92684,205.406,42.8073,528.592,199.5,3216.41
43,Detector1,0.58598,61.9821,10.4687,563.817,9.5,3217.47
43,Detector2,8.91932,205.426,42.8704,529.359,199.5,3216.26
37,Detector1,0.584793,61.9946,10.4695,563.86,9.5,3217.46
37,Detector2,8.77415,202.849,42.8922,530.155,199.5,3216.32
31,Detector1,0.588071,62.1928,10.4695,563.809,9.5,3217.47
31,Detector1,0.588308,62.1493,10.4716,563.543,9.51224,3217.21
31,Detector2,8.86309,204.174,42.8524,529.325,199.5,3216.02
1,Detector1,0.585917,62.0277,10.47,563.854,9.5,3217.47
1,Detector2,8.89838,205.115,42.8297,528.849,199.5,3216.3
1,Detector2,8.94477,205.622,42.9492,526.725,200.227,3214.87
19,Detector1,0.586094,62.0578,10.4715,564.068,9.5,3217.41
19,Detector1,0.593763,63.3735,10.541,564.274,9.89638,3216.58
19,Detector2,8.93742,205.601,42.8332,528.714,199.5,3215.99
25,Detector1,0.587811,62.1718,10.4695,563.835,9.5,3217.46
25,Detector2,8.83303,203.772,42.841,529.01,199.5,3216.1
25,Detector2,8.87805,202.87,42.9578,516.481,200.21,3217.41
73,Detector1,0.586162,62.0177,10.4695,563.941,9.5,3217.45
73,Detector1,0.589891,62.0681,10.5034,563.939,9.69316,3214.51
73,Detector1,0.602839,61.8154,10.6204,562.506,10.3602,3213.92
73,Detector2,8.79511,203.19,42.8229,528.345,199.5,3213.54
55,Detector1,0.58542,61.948,10.4698,563.836,9.5,3217.48
55,Detector1,0.601307,64.379,10.6135,564.254,10.3199,3216.37
55,Detector1,0.602172,64.7488,10.6211,564.643,10.3631,3216.09
55,Detector2,8.99627,206.772,42.8743,529.506,199.5,3215.79
80,Detector1,0.59167,62.4335,10.4749,564.172,9.5,3217.41
80,Detector2,8.92258,205.208,42.8349,528.743,199.5,3216.24
14,Detector1,0.586288,62.0244,10.4707,564.152,9.5,3217.42
14,Detector1,0.594663,61.7511,10.5466,564.393,9.93298,3216.59
14,Detector1,0.599263,62.3408,10.5886,564.708,10.1721,3215.86
14,Detector2,8.88783,204.891,42.9235,530.134,199.5,3215.35
74,Detector1,0.598342,63.3104,10.4779,564.715,9.5,3217.24
74,Detector1,0.610187,63.3312,10.583,566.413,10.0992,3212.58
74,Detector2,8.97893,206.068,43.0659,532.126,199.5,3211.96
38,Detector1,0.587001,62.1726,10.4682,563.771,9.5,3217.46
38,Detector1,0.597933,62.7621,10.5669,562.514,10.0632,3216.92
38,Detector2,8.91282,204.967,42.7112,526.909,199.5,3216.41
92,Detector1,0.5865,62.0725,10.4714,564.118,9.5,3217.42
92,Detector2,8.864,204.118,42.79,528.276,199.5,3216.41
32,Detector1,0.585144,62.0374,10.4692,563.89,9.5,3217.46
32,Detector2,8.89305,204.624,42.8591,529.378,199.5,3216.27
32,Detector2,8.90818,204.931,42.8982,529.428,199.738,3215.88
26,Detector1,0.585615,61.9851,10.4692,563.933,9.5,3217.45
26,Detector1,0.591444,63.8307,10.5221,562.81,9.80187,3204.82
26,Detector2,9.04843,207.139,42.8681,527.062,199.5,3203.9
26,Detector2,9.0779,207.023,42.943,526.225,199.956,3203.44
44,Detector1,0.583186,61.8613,10.4733,564.253,9.5,3217.41
44,Detector2,8.81823,203.579,42.8189,528.717,199.5,3216.4
2,Detector1,0.585965,62.1358,10.47,563.894,9.5,3217.46
2,Detector2,8.87735,204.526,42.7706,527.801,199.5,3216.42
2,Detector2,8.89222,204.422,42.809,527.544,199.734,3215.78
20,Detector1,0.584582,61.8001,10.4699,563.771,9.5,3217.49
20,Detector1,0.585284,61.539,10.4763,563.835,9.53653,3217.31
20,Detector1,0.586601,63.3719,10.4881,564.118,9.60412,3217.01
20,Detector1,0.591869,62.4537,10.5349,564.418,9.87099,3216.51
20,Detector2,8.95554,206.024,43.0938,533.036,199.5,3215.03
20,Detector2,9.01274,206.047,43.2416,530.613,200.392,3214.35
56,Detector1,0.584372,61.8135,10.4706,563.952,9.5,3217.45
56,Detector2,8.87454,204.6,42.9647,531.283,199.5,3215.95
56,Detector2,8.90614,205.471,43.0465,530.595,199.997,3215.3
75,Detector1,0.585998,62.0629,10.4701,563.905,9.5,3217.46
75,Detector2,8.96856,206.268,42.8834,529.583,199.5,3216.05
75,Detector2,8.99048,206.428,42.9396,529.759,199.842,3215.52
81,Detector1,0.588672,62.2946,10.4696,563.904,9.5,3217.45
81,Detector1,0.59127,62.9497,10.4931,563.717,9.63405,3217.19
81,Detector1,0.606044,64.1411,10.6247,564.254,10.3847,3216.05
81,Detector2,8.99018,206.507,42.8567,529.181,199.5,3215.81
93,Detector1,0.583927,61.5711,10.4671,563.729,9.5,3217.5
93,Detector2,8.87894,204.814,42.7696,527.961,199.5,3216.46
93,Detector2,8.92153,204.348,42.8793,527.781,200.168,3215.6
27,Detector1,0.586769,62.1064,10.4698,563.96,9.5,3217.45
27,Detector2,8.84682,203.994,42.9176,530.389,199.5,3216
27,Detector2,8.84784,204.373,42.9202,530.155,199.516,3215.78
3,Detector1,0.585561,61.9982,10.4682,563.879,9.5,3217.47
3,Detector2,8.85912,204.391,42.8385,529.243,199.5,3215.96
39,Detector1,0.585479,61.9882,10.4703,563.932,9.5,3217.45
39,Detector1,0.586025,62.0311,10.4752,563.602,9.52833,3217.28
39,Detector2,8.84029,204.229,42.8631,529.31,199.5,3216.1
33,Detector1,0.585793,62.1149,10.4691,563.973,9.5,3217.43
33,Detector1,0.602698,63.3315,10.6216,564.2,10.3697,3216.25
33,Detector2,8.89898,205.027,42.8729,529.599,199.5,3216
33,Detector2,8.95641,206.008,43.0211,529.218,200.4,3214.69
21,Detector1,0.585733,62.0724,10.468,563.824,9.5,3217.48
21,Detector2,8.88966,204.784,42.8733,529.575,199.5,3216
21,Detector2,8.95322,206.076,43.0375,528.737,200.497,3214.65
57,Detector1,0.585905,61.9778,10.4695,563.87,9.5,3217.47
57,Detector2,8.92649,205.445,42.8142,528.878,199.5,3216.26
57,Detector2,8.96896,205.105,42.9234,527.785,200.164,3215.36
57,Detector2,8.98772,206.132,42.9717,526.476,200.458,3214.97
45,Detector1,0.583916,62.0094,10.4685,563.604,9.5,3217.51
45,Detector2,8.88003,204.471,42.7061,526.804,199.5,3216.73
76,Detector1,0.585413,62.0159,10.4697,563.964,9.5,3217.45
76,Detector2,8.81783,203.681,42.9299,530.822,199.5,3216.09
82,Detector1,0.586146,62.015,10.4699,563.938,9.5,3217.46
82,Detector1,0.593574,61.5241,10.5373,563.69,9.88423,3216.66
82,Detector2,8.85057,204.257,42.9366,530.54,199.5,3215.6
4,Detector1,0.587717,62.113,10.4696,563.823,9.5,3217.48
4,Detector2,8.79874,203.164,42.7703,528.077,199.5,3216.5
4,Detector2,8.84892,202.476,42.9006,528.61,200.293,3215.14
34,Detector1,0.58699,62.1392,10.4706,564.085,9.5,3217.42
34,Detector2,8.87465,204.647,42.8892,529.901,199.5,3216.11
94,Detector1,0.586243,62.0743,10.4707,563.932,9.5,3217.46
94,Detector2,8.89829,205.166,42.8847,529.976,199.5,3216.12
22,Detector1,0.586596,62.0799,10.4708,564.058,9.5,3217.44
22,Detector2,8.80696,203.441,42.8692,529.29,199.5,3215.92
40,Detector1,0.585549,62.0699,10.4696,563.857,9.5,3217.46
40,Detector1,0.593913,63.8643,10.5453,562.986,9.93214,3216.48
40,Detector2,8.94518,205.864,42.7549,527.303,199.5,3215.85
40,Detector2,8.99506,207.007,42.8825,527.595,200.278,3214.82
46,Detector1,0.586934,62.4233,10.4685,563.68,9.5,3217.5
46,Detector1,0.606098,63.0281,10.6403,562.689,10.4803,3216.33
46,Detector2,8.87764,204.409,42.7745,527.935,199.5,3216.21
58,Detector1,0.587074,62.1647,10.4689,563.805,9.5,3217.47
58,Detector2,9.03219,207.362,42.8196,528.553,199.5,3216.35
58,Detector2,9.07933,208.057,42.9396,527.015,200.23,3214.13
83,Detector1,0.58741,62.088,10.4693,564.026,9.5,3217.44
83,Detector2,8.90515,205.152,42.8812,529.593,199.5,3216.08
77,Detector1,0.587084,62.0712,10.4696,563.998,9.5,3217.44
77,Detector1,0.599602,63.0547,10.5827,564.67,10.1456,3216.31
77,Detector2,8.80118,203.137,42.848,529.426,199.5,3215.92
5,Detector1,0.587382,62.1845,10.4685,563.8,9.5,3217.42
5,Detector2,8.89958,204.837,42.7841,528.15,199.5,3216.44
35,Detector1,0.585512,61.9792,10.4715,564.031,9.5,3217.44
35,Detector2,8.89058,205.224,42.9506,530.855,199.5,3216.05
41,Detector1,0.585855,62.026,10.4704,564.286,9.5,3217.4
41,Detector2,8.90978,205.042,42.8164,528.558,199.5,3216.32
23,Detector1,0.587594,62.1258,10.4707,563.931,9.5,3217.44
23,Detector2,8.90014,204.763,42.8117,528.781,199.5,3216.29
23,Detector2,8.91006,204.851,42.8373,528.634,199.656,3215.94
59,Detector1,0.583827,61.8602,10.4714,564.093,9.5,3217.42
59,Detector1,0.590252,62.3427,10.5299,564.472,9.83334,3216.91
59,Detector2,8.86674,204.532,42.842,529.042,199.5,3216.31
59,Detector2,8.89084,205.113,42.9043,528.913,199.879,3215.75
59,Detector2,8.90718,204.979,42.9464,528.711,200.135,3215.35
47,Detector1,0.585975,61.9206,10.4709,564.026,9.5,3217.45
47,Detector2,8.79712,203.224,42.911,530.39,199.5,3216.19
15,Detector1,0.584404,61.8511,10.4677,563.764,9.5,3217.48
15,Detector1,0.594328,17.0581,10.5578,-2.50149,10.0142,16.415
15,Detector1,0.594328,5.87561,10.5578,35.3017,10.0142,24.2237
15,Detector1,0.596284,3.99901,10.5695,16.2431,10.0222,12.6421
15,Detector1,0.594328,-13.0599,10.5578,-20.7788,10.0142,-30.2495
15,Detector1,0.590498,-3.88281,10.5517,-3.37623,10.0053,-6.35617
15,Detector1,0.594328,22.2463,10.5578,52.4181,10.0142,33.3575
15,Detector1,-0.329928,-11.2451,8.91584,4.49387,9.72403,-21.4411
15,Detector1,0.594328,60.631,10.5578,-26.6592,10.0142,-43.9632
15,Detector1,0.625345,51.745,10.5441,-24.4337,9.99167,-42.1154
15,Detector1,0.648838,44.603,10.533,-19.7682,9.97254,-37.646
15,Detector1,0.666978,36.9549,10.5249,-13.9203,9.95722,-32.0461
15,Detector1,0.680533,26.9998,10.5198,-10.1255,9.94546,-22.2428
15,Detector1,0.594328,57.649,10.5578,-49.6012,10.0142,21.649
15,Detector1,0.707189,52.7449,10.4596,-48.2042,10.0568,18.5766
15,Detector1,0.796703,49.7724,10.377,-45.4579,10.0884,14.7991
15,Detector1,0.870936,46.6235,10.3109,-38.6557,10.1142,19.8192
15,Detector1,0.930401,43.924,10.2613,-35.6939,10.1395,14.9963
15,Detector1,0.978681,39.1711,10.2218,-33.0473,10.156,15.9611
15,Detector1,1.01621,35.6014,10.19,-30.9372,10.1714,12.898
15,Detector1,1.04625,30.8818,10.1637,-29.4106,10.1823,9.39912
15,Detector1,1.06925,26.624,10.1417,-26.5076,10.1893,7.39424
15,Detector1,1.08706,21.6305,10.1239,-23.1799,10.1943,3.8197
15,Detector1,1.1001,15.0339,10.1099,-17.523,10.1966,2.38362
15,Detector1,1.10672,0.810222,10.1022,-1.34328,10.1976,0.161511
15,Detector1,-0.135954,-44.762,10.4622,-17.1078,9.79863,-34.0193
15,Detector1,-1.4393,-1.81173,9.59847,-1.09819,9.69858,-0.243661
15,Detector1,-1.86289,-0.455711,9.65258,0.814158,9.50465,-1.2176
15,Detector1,0.594328,-20.5501,10.5578,39.4613,10.0142,23.4296
15,Detector1,0.594328,13.0662,10.5578,173.414,10.0142,39.135
15,Detector1,0.629502,11.7296,10.9855,162.857,10.1108,36.6668
15,Detector1,0.656521,11.9927,11.3323,152.787,10.1889,31.7949
15,Detector1,0.679815,11.1926,11.6111,143.288,10.2469,26.5508
15,Detector1,0.698272,12.0343,11.835,133.608,10.2884,25.8184
15,Detector1,0.715129,9.79329,12.0148,124.812,10.3232,23.1602
15,Detector1,0.7269,10.3102,12.159,115.896,10.3499,21.7307
